Number,Registration,Details,same_as_wikidata_marcas,Product,same_as_wikidata_combustibles,Odometer,Distance,Unit,same_as_wikidata_medidas,MPG
1800,YG17FWW,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,37172,13879,mile,https://wikidata.org/entity/Q253276,20.89
1801,YH17VCG,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,38032,13929,mile,https://wikidata.org/entity/Q253276,27.91
1802,MW17UYJ,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,17074,5963,mile,https://wikidata.org/entity/Q253276,22.26
1803,MW17UYK,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,49060,14061,mile,https://wikidata.org/entity/Q253276,27.87
18/57,YG68HXT,John Deere,https://wikidata.org/entity/Q98642757,diesel,https://wikidata.org/entity/Q38423,644,137,mile,https://wikidata.org/entity/Q253276,0.6
1866,MK16YUY,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,29443,7358,mile,https://wikidata.org/entity/Q253276,26.71
1872,YP57YXK,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,184059,2755,mile,https://wikidata.org/entity/Q253276,35.31
1874,YL08KHP,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,70822,4280,mile,https://wikidata.org/entity/Q253276,18.48
1879,YH09VPC,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,65854,1180,mile,https://wikidata.org/entity/Q253276,22.74
1880,YH09VOY,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,125640,5125,mile,https://wikidata.org/entity/Q253276,30.14
1881,YH09OSE,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,59742,712,mile,https://wikidata.org/entity/Q253276,27.54
1882,YC09DWO,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,82063,1477,mile,https://wikidata.org/entity/Q253276,19.48
1890,YF13WCP,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,84859,10077,mile,https://wikidata.org/entity/Q253276,26.1
1891,YL63CEJ,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,99217,13228,mile,https://wikidata.org/entity/Q253276,26.32
1893,YG14RZV,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,62864,9094,mile,https://wikidata.org/entity/Q253276,24.64
1894,YD14UWB,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,61588,7930,mile,https://wikidata.org/entity/Q253276,27.11
1895,YG14RZW,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,90971,13017,mile,https://wikidata.org/entity/Q253276,22.4
1948,YE07FBN,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,136474,668,mile,https://wikidata.org/entity/Q253276,32.53
1955,YB57ZKL,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,84765,4822,mile,https://wikidata.org/entity/Q253276,20.34
1960,YE12PHV,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,45948,3294,mile,https://wikidata.org/entity/Q253276,27.85
1961,YC12UFR,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,66171,12190,mile,https://wikidata.org/entity/Q253276,33.59
1962,YJ63UWY,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,46566,8766,mile,https://wikidata.org/entity/Q253276,23.29
1963,YJ63UUZ,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,50810,3165,mile,https://wikidata.org/entity/Q253276,19.89
1964,YJ14SJU,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,57830,3936,mile,https://wikidata.org/entity/Q253276,22.82
1965,YJ65HWD,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,46123,12102,mile,https://wikidata.org/entity/Q253276,28.41
1966,YB65WZP,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,42863,8647,mile,https://wikidata.org/entity/Q253276,24.68
1967,YB65NSZ,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,49957,10777,mile,https://wikidata.org/entity/Q253276,25.57
1968,YF65BZH,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,40460,7079,mile,https://wikidata.org/entity/Q253276,18.5
1969,YF65VVH,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,60093,8683,mile,https://wikidata.org/entity/Q253276,22.76
1970,YH17UAP,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,21665,7653,mile,https://wikidata.org/entity/Q253276,25.47
1971,YH17UBG,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,53213,22352,mile,https://wikidata.org/entity/Q253276,28.26
1972,YH17TXC,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,7844,1937,mile,https://wikidata.org/entity/Q253276,22.33
1973,YB66XRY,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,23424,7114,mile,https://wikidata.org/entity/Q253276,23.72
1974,YB66XNC,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,32941,11061,mile,https://wikidata.org/entity/Q253276,26.03
1975,YB17CUV,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,19154,10364,mile,https://wikidata.org/entity/Q253276,22.85
1976,YA17KHB,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,24649,2041,mile,https://wikidata.org/entity/Q253276,28.27
1977,MIK19TEV,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,9165,9001,mile,https://wikidata.org/entity/Q253276,22.42
1978,MK19TEY,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,5889,5648,mile,https://wikidata.org/entity/Q253276,22.49
1979,MK19TDZ,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,6487,6339,mile,https://wikidata.org/entity/Q253276,23.45
1980,MK19RWV,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,4108,3953,mile,https://wikidata.org/entity/Q253276,21.24
1981,YG69OAD,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,642,484,mile,https://wikidata.org/entity/Q253276,12.24
1984,YG69OAE,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,1539,1410,mile,https://wikidata.org/entity/Q253276,9.53
1985,YG69OAJ,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,2071,1887,mile,https://wikidata.org/entity/Q253276,20.32
2211,YG08XBT,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,112206,3232,mile,https://wikidata.org/entity/Q253276,19.95
2214,PO58JDF,Renault,https://wikidata.org/entity/Q6686,diesel,https://wikidata.org/entity/Q38423,11991,659,mile,https://wikidata.org/entity/Q253276,11.27
2217,YJ58OUA,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,20080,281,mile,https://wikidata.org/entity/Q253276,6.57
2218,YJ58OTZ,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,19449,589,mile,https://wikidata.org/entity/Q253276,12.35
2219,YJ58OTY,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,27610,1253,mile,https://wikidata.org/entity/Q253276,21.89
2220,YG58LZC,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,96213,1818,mile,https://wikidata.org/entity/Q253276,33.55
2221,YJ58BDU,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,25266,2868,mile,https://wikidata.org/entity/Q253276,19.16
2222,YJ58OTG,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,52600,5026,mile,https://wikidata.org/entity/Q253276,30.89
2223,YJ60CZS,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,29154,3395,mile,https://wikidata.org/entity/Q253276,29.84
2224,YJ60CZT,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,14870,2079,mile,https://wikidata.org/entity/Q253276,11.72
2225,YJ60MSV,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,9424,438,mile,https://wikidata.org/entity/Q253276,9.49
2226,YJ14SVN,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,57767,10092,mile,https://wikidata.org/entity/Q253276,19.8
2607,MV67KYC,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,33568,16463,mile,https://wikidata.org/entity/Q253276,19.51
2608,MV67KYF,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,24519,9118,mile,https://wikidata.org/entity/Q253276,16.89
2609,MV67KYN,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,31329,11907,mile,https://wikidata.org/entity/Q253276,19.03
2610,MV67KXW,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,43638,16674,mile,https://wikidata.org/entity/Q253276,19.72
2611,MV67KXX,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,29304,9541,mile,https://wikidata.org/entity/Q253276,18.34
2612,MV67KVS,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,22058,9033,mile,https://wikidata.org/entity/Q253276,17.29
2613,MV67KVH,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,39868,12104,mile,https://wikidata.org/entity/Q253276,16.79
2614,MV67KVJ,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,21521,8942,mile,https://wikidata.org/entity/Q253276,19.32
2615,MV67KXN,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,36786,15705,mile,https://wikidata.org/entity/Q253276,18.56
2616,MV67KXU,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,39810,13523,mile,https://wikidata.org/entity/Q253276,22.01
2617,MV67KWN,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,17882,6558,mile,https://wikidata.org/entity/Q253276,17.26
2618,MV67KTA,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,25349,10697,mile,https://wikidata.org/entity/Q253276,16.72
2619,MV67KTL,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,28091,9351,mile,https://wikidata.org/entity/Q253276,17.52
2620,MV17CVW,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,25537,9416,mile,https://wikidata.org/entity/Q253276,19.49
2623,YK06YZV,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,106030,253,mile,https://wikidata.org/entity/Q253276,18.5
2680,YC63CUV,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,90562,13738,mile,https://wikidata.org/entity/Q253276,33.82
2681,MV17CNX,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,18747,398,mile,https://wikidata.org/entity/Q253276,11.64
2682,MW17CWR,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,30066,3754,mile,https://wikidata.org/entity/Q253276,19.37
2683,MV17CYA,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,16826,1646,mile,https://wikidata.org/entity/Q253276,15.85
2684,MV17CXU,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,23794,4155,mile,https://wikidata.org/entity/Q253276,17.24
2686,MV17CWK,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,22247,5722,mile,https://wikidata.org/entity/Q253276,25.4
2687,MV17CWL,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,21372,1505,mile,https://wikidata.org/entity/Q253276,17.75
2688,MV17DDL,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,20742,1750,mile,https://wikidata.org/entity/Q253276,14.68
2689,MV17CUH,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,17715,3485,mile,https://wikidata.org/entity/Q253276,23.82
2690,MV17CUG,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,24025,2733,mile,https://wikidata.org/entity/Q253276,19.68
2691,MV17CZK,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,12288,1596,mile,https://wikidata.org/entity/Q253276,15.84
2692,MV17CFY,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,9403,1367,mile,https://wikidata.org/entity/Q253276,19.46
2693,MV17DGF,Vauxhall,https://wikidata.org/entity/Q59187,diesel,https://wikidata.org/entity/Q38423,23277,1451,mile,https://wikidata.org/entity/Q253276,16.43
2702,YB63HFS,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,74359,2828,mile,https://wikidata.org/entity/Q253276,21.55
2703,YB63HFN,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,53277,1802,mile,https://wikidata.org/entity/Q253276,18.12
2704,YB63HFR,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,44639,1876,mile,https://wikidata.org/entity/Q253276,16.4
2705,YB63HFP,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,52853,2676,mile,https://wikidata.org/entity/Q253276,16.22
2706,YB63HGA,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,59621,2051,mile,https://wikidata.org/entity/Q253276,14.58
2707,YB63HFT,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,64686,2015,mile,https://wikidata.org/entity/Q253276,16.04
2708,YB63HFU,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,42419,3129,mile,https://wikidata.org/entity/Q253276,18.5
2709,YB63HFV,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,43410,2559,mile,https://wikidata.org/entity/Q253276,16.04
2711,YB63HGU,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,39456,2326,mile,https://wikidata.org/entity/Q253276,17.62
2712,YB63HGX,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,51712,1655,mile,https://wikidata.org/entity/Q253276,10.73
2713,YB63HHA,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,66707,11259,mile,https://wikidata.org/entity/Q253276,22.85
2714,YB63HGF,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,48699,3249,mile,https://wikidata.org/entity/Q253276,27.39
2715,YB63HGL,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,46188,2709,mile,https://wikidata.org/entity/Q253276,18.54
2716,YB63HFY,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,64004,6394,mile,https://wikidata.org/entity/Q253276,37.66
2717,YB63HGJ,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,79836,6376,mile,https://wikidata.org/entity/Q253276,40.78
2718,YB63HGG,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,50964,6329,mile,https://wikidata.org/entity/Q253276,37.41
2719,YB63HGK,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,55671,2362,mile,https://wikidata.org/entity/Q253276,22.97
2721,YB63HGZ,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,38902,2917,mile,https://wikidata.org/entity/Q253276,26.44
2723,YB63HGD,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,60806,11126,mile,https://wikidata.org/entity/Q253276,22.7
2724,YB63HGM,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,66066,778,mile,https://wikidata.org/entity/Q253276,13.66
2725,YB63HGN,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,46124,1651,mile,https://wikidata.org/entity/Q253276,17.73
2727,YB63HGC,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,48391,1448,mile,https://wikidata.org/entity/Q253276,18.49
2729,YB63HGE,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,48543,5780,mile,https://wikidata.org/entity/Q253276,50.05
2731,YA63UPG,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,63652,1961,mile,https://wikidata.org/entity/Q253276,19.27
2733,YJ14SJX,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,25305,1281,mile,https://wikidata.org/entity/Q253276,16.98
2734,YJ14SJY,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,41600,5052,mile,https://wikidata.org/entity/Q253276,21.5
2735,YJ14SJV,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,22383,2911,mile,https://wikidata.org/entity/Q253276,17.11
3001,YK68OXZ,Peugeot,https://wikidata.org/entity/Q6742,diesel,https://wikidata.org/entity/Q38423,730,563,mile,https://wikidata.org/entity/Q253276,14.71
3002,YC68TGR,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,15891,14113,mile,https://wikidata.org/entity/Q253276,23.46
3104,YJ58OTF,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,124107,828,mile,https://wikidata.org/entity/Q253276,18.08
3113,YG14LFU,Volkswagen,https://wikidata.org/entity/Q246,diesel,https://wikidata.org/entity/Q38423,11468,519,mile,https://wikidata.org/entity/Q253276,12.75
3114,YG14LGA,Volkswagen,https://wikidata.org/entity/Q246,diesel,https://wikidata.org/entity/Q38423,20937,414,mile,https://wikidata.org/entity/Q253276,13.88
3115,YG14LFX,Volkswagen,https://wikidata.org/entity/Q246,diesel,https://wikidata.org/entity/Q38423,28530,255,mile,https://wikidata.org/entity/Q253276,9.16
3116,YF17CHO,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,17016,5277,mile,https://wikidata.org/entity/Q253276,20.4
3117,YF17PRZ,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,13667,7699,mile,https://wikidata.org/entity/Q253276,22.09
3118,YF17CJE,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,38490,12940,mile,https://wikidata.org/entity/Q253276,19.74
3201,YF67OJV,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,18539,12082,mile,https://wikidata.org/entity/Q253276,19
3301,YJ10LCG,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,107593,7587,mile,https://wikidata.org/entity/Q253276,22.87
3302,YJ10OHK,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,125412,7084,mile,https://wikidata.org/entity/Q253276,21.19
3305,KE53ENK,Mercedes,https://wikidata.org/entity/Q172721,diesel,https://wikidata.org/entity/Q38423,80476,1921,mile,https://wikidata.org/entity/Q253276,13.56
3310,YJ09DZG,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,114361,10688,mile,https://wikidata.org/entity/Q253276,18.33
3311,YG14YBA,Mercedes,https://wikidata.org/entity/Q172721,diesel,https://wikidata.org/entity/Q38423,43533,3373,mile,https://wikidata.org/entity/Q253276,16.89
3312,PO14FNC,Renault,https://wikidata.org/entity/Q6686,diesel,https://wikidata.org/entity/Q38423,46564,8180,mile,https://wikidata.org/entity/Q253276,18.62
3336,PF69HFK,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,817,387,mile,https://wikidata.org/entity/Q253276,14.17
3337,PF69HFJ,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,1118,440,mile,https://wikidata.org/entity/Q253276,11.04
3406,YH19TZA,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,3336,3265,mile,https://wikidata.org/entity/Q253276,16.08
3407,YH19TZC,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,4289,2395,mile,https://wikidata.org/entity/Q253276,13.57
3408,YH19TZD,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,1973,1893,kilometre,https://wikidata.org/entity/Q828224,10.56
3409,YH19TZE,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,797,404,mile,https://wikidata.org/entity/Q253276,10.12
3419,YJ07ZVB,Iveco,https://wikidata.org/entity/Q29913,diesel,https://wikidata.org/entity/Q38423,138437,2029,mile,https://wikidata.org/entity/Q253276,20.54
3431,YJ10KWK,Ford Motor Company,https://wikidata.org/entity/Q44294,diesel,https://wikidata.org/entity/Q38423,11494,7445,mile,https://wikidata.org/entity/Q253276,18.22
3432,YC63WSY,Mitsubishi Motors,https://wikidata.org/entity/Q36033,diesel,https://wikidata.org/entity/Q38423,25400,123,mile,https://wikidata.org/entity/Q253276,12.02
3439,YD67KFU,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,6086,2725,mile,https://wikidata.org/entity/Q253276,16.76
3441,YD67JBV,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,58157,26241,mile,https://wikidata.org/entity/Q253276,26.89
3442,YD67JBX,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,25890,11373,mile,https://wikidata.org/entity/Q253276,15.13
3443,YD67JBY,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,30007,19781,mile,https://wikidata.org/entity/Q253276,38.4
3444,YD67JBZ,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,22642,8984,mile,https://wikidata.org/entity/Q253276,17.67
3445,YD67JCJ,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,55132,36168,mile,https://wikidata.org/entity/Q253276,37.57
3446,YD67JCO,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,37075,14193,mile,https://wikidata.org/entity/Q253276,24.53
3447,YD67JCV,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,32479,19101,mile,https://wikidata.org/entity/Q253276,47.32
3448,YD67JCX,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,27522,13696,mile,https://wikidata.org/entity/Q253276,16.86
3449,YD67JNJ,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,20588,9031,mile,https://wikidata.org/entity/Q253276,17.12
3450,YD67KGA,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,19711,7910,mile,https://wikidata.org/entity/Q253276,14.43
3451,YD67KGE,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,25361,11304,mile,https://wikidata.org/entity/Q253276,16.89
3452,YD67KGF,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,17170,8033,mile,https://wikidata.org/entity/Q253276,14.83
3453,YD67KGJ,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,27278,12941,mile,https://wikidata.org/entity/Q253276,16.53
3454,YD67KGK,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,14123,6068,mile,https://wikidata.org/entity/Q253276,14.47
3455,YD67KGN,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,27431,9055,mile,https://wikidata.org/entity/Q253276,16.6
3456,YD67KGO,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,24922,10469,mile,https://wikidata.org/entity/Q253276,16.45
3457,YD67KGP,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,24245,9443,mile,https://wikidata.org/entity/Q253276,15.13
3458,YD67KGX,Mitsubishi Fuso Truck and Bus Corporation,https://wikidata.org/entity/Q1190247,diesel,https://wikidata.org/entity/Q38423,40001,24389,kilometre,https://wikidata.org/entity/Q828224,25.24
3501,PE63VRG,Renault,https://wikidata.org/entity/Q6686,diesel,https://wikidata.org/entity/Q38423,66722,9155,mile,https://wikidata.org/entity/Q253276,17.18
3502,PE63VRK,Renault,https://wikidata.org/entity/Q6686,diesel,https://wikidata.org/entity/Q38423,53929,5203,mile,https://wikidata.org/entity/Q253276,18.62
3503,PE63VRJ,Renault,https://wikidata.org/entity/Q6686,diesel,https://wikidata.org/entity/Q38423,33892,695,mile,https://wikidata.org/entity/Q253276,19.07
3504,YH68EBA,Iveco,https://wikidata.org/entity/Q29913,compressed natural gas,https://wikidata.org/entity/Q720050,4270,3192,mile,https://wikidata.org/entity/Q253276,12.98
3505,YH68DXT,Iveco,https://wikidata.org/entity/Q29913,compressed natural gas,https://wikidata.org/entity/Q720050,12299,10240,mile,https://wikidata.org/entity/Q253276,15.42
